Flow ID,pipeline_0_1_dec,pipeline_0_8_dec,pipeline_1_start_dec,pipeline_1_end_dec,pipeline_2_start_dec,pipeline_2_end_dec,pipeline_3_start_dec,pipeline_3_end_dec,srcPort,flow_id_hex,class_number,delta_0_us,delta_1,delta_2,delta_3,Flow Duration Original,pipeline_flow_duration,,,,,,
10.0.2.16 137.117.16.35 42988 443,305688324,305693222,305693282,305693296,305693316,305693332,,,42988,0x59b7,6,33,14,16,,4838,4871,,,,,,
10.0.2.16 40.112.190.240 50834 443,305699275,305727351,305727375,305727382,305727399,305727409,,,50834,0x57d8,6,83,7,10,,27850,27933,,,,,,
40.112.190.240 10.0.2.16 443 50834,305699715,305727791,305727862,305727866,305727884,305727893,,,443,0x41b8,6,0,4,9,,27853,27853,,,,,,
10.0.2.16 20.42.73.24 53806 443,305735551,305749803,305749875,305749886,305749907,305749921,,,53806,0x7e71,6,90,11,14,,14038,14128,,,,,,
10.0.2.16 20.189.173.13 52302 443,305871985,305878136,305878189,305878207,305878227,305878243,,,52302,0x421c,6,65,18,16,,6058,6123,,,,,,
20.189.173.13 10.0.2.16 443 52302,305871644,305878527,305878542,305878548,305878566,305878579,,,443,0x717c,6,67,6,13,,6860,6927,,,,,,
40.112.190.240 10.0.2.16 443 56268,306133253,306141974,306141979,306141995,306142015,306142032,,,443,0x6f0b,6,44,16,17,,8686,8730,,,,,,
10.0.2.16 40.112.190.240 56268 443,306132847,306142416,306142488,306142496,306142514,306142524,,,56268,0x3dbd,6,55,8,10,,9447,9502,,,,,,
10.0.2.16 52.168.117.169 51524 443,306146375,306151103,306151175,306151181,306151199,306151211,,,51524,0x12f3,6,91,6,12,,4669,4760,,,,,,
137.117.16.35 10.0.2.16 443 40228,306163470,306173927,306173938,306173949,306173968,306173983,,,443,0x4591,6,15,11,15,,10428,10443,,,,,,
10.0.2.16 137.117.16.35 40228 443,306164265,306176436,306176491,306176498,306176516,306176527,,,40228,0x46df,6,12,7,11,,12115,12127,,,,,,
13.89.178.26 10.0.2.16 443 36722,306167439,306184816,306184887,306184892,306184909,306184919,,,443,0x1959,6,19,5,10,,17159,17178,,,,,,
40.112.190.240 10.0.2.16 443 56916,306308121,306321228,306321243,306321248,306321266,306321279,,,443,0x33d7,6,43,5,13,,12981,13024,,,,,,
10.0.2.16 40.112.190.240 56916 443,306308547,306321663,306321734,306321737,306321755,306321763,,,56916,0x103d,6,25,3,8,,12982,13007,,,,,,
40.79.150.120 10.0.2.16 443 48524,306314921,306323153,306323178,306323183,306323201,306323210,,,443,0x3d30,6,28,5,9,,8140,8168,,,,,,
137.117.16.35 10.0.2.16 443 35998,306345015,306359385,306359444,306359447,306359466,306359476,,,443,0x1ad1,6,62,3,10,,14248,14310,,,,,,
52.177.138.113 10.0.2.16 443 48562,306459551,306464910,306464981,306464985,306465003,306465013,,,443,0x3a11,6,42,4,10,,5335,5377,,,,,,
10.0.2.16 52.177.138.113 48562 443,306459897,306465290,306465310,306465315,306465333,306465341,,,48562,0x3ffd,6,35,5,8,,5341,5376,,,,,,
104.208.16.90 10.0.2.16 443 42346,306454668,306468256,306468327,306468331,306468349,306468355,,,443,0x7906,6,74,4,6,,13453,13527,,,,,,
10.0.2.16 137.117.16.35 58476 443,306499164,306513502,306513573,306513579,306513597,306513605,,,58476,0x5022,6,10,6,8,,14167,14177,,,,,,
10.0.2.16 23.102.169.166 59468 443,306614589,306622372,306622384,306622394,306622412,306622426,,,59468,0x343e,6,93,10,14,,7714,7807,,,,,,
23.102.169.166 10.0.2.16 443 59468,306614179,306622809,306622880,306622886,306622904,306622913,,,443,0x24b9,6,69,6,9,,8542,8611,,,,,,
10.0.2.16 23.102.169.166 59480 443,306626449,306636880,306636946,306636951,306636968,306636973,,,59480,0x34f0,6,77,5,5,,10305,10382,,,,,,
52.255.207.13 10.0.2.16 443 60852,306613852,306639435,306639471,306639475,306639493,306639502,,,443,0x52ea,6,49,4,9,,25304,25353,,,,,,
10.0.2.16 52.255.207.13 60852 443,306613485,306639885,306639956,306639961,306639979,306639985,,,60852,0x4b57,6,109,5,6,,26112,26221,,,,,,
52.232.209.85 10.0.2.16 443 54884,306962618,306967982,306968032,306968040,306968058,306968072,,,443,0x3887,6,114,8,14,,5282,5396,,,,,,
40.79.150.121 10.0.2.16 443 43162,306975080,306981242,306981313,306981316,306981334,306981344,,,443,0x1ac0,6,66,3,10,,6123,6189,,,,,,
40.79.150.121 10.0.2.16 443 43168,306983929,306988183,306988258,306988263,306988281,306988291,,,443,0x7b15,6,21,5,10,,4169,4190,,,,,,
137.117.16.35 10.0.2.16 443 36600,307002528,307018276,307018348,307018354,307018372,307018383,,,443,0x1e12,6,71,6,11,,15614,15685,,,,,,
10.0.2.16 40.112.190.240 45484 443,307196852,307206526,307206546,307206552,307206570,307206581,,,45484,0x61d4,6,27,6,11,,9596,9623,,,,,,
20.189.173.14 10.0.2.16 443 33482,307207600,307215640,307215711,307215717,307215735,307215745,,,443,0x3492,6,66,6,10,,7954,8020,,,,,,
10.0.2.16 51.105.71.137 35940 443,307242481,307247362,307247433,307247437,307247455,307247463,,,35940,0x7cb7,6,2,4,8,,4852,4854,,,,,,
10.0.2.16 52.178.17.2 51692 443,307377739,307382635,307382638,307382643,307382661,307382669,,,51692,0x151b,6,41,5,8,,4618,4659,,,,,,
52.178.17.2 10.0.2.16 443 51692,307377365,307383370,307383438,307383444,307383463,307383472,,,443,0x6286,6,103,6,9,,5727,5830,,,,,,
52.178.17.2 10.0.2.16 443 39584,307417739,307423250,307423322,307423327,307423345,307423353,,,443,0x2fc1,6,35,5,8,,5395,5430,,,,,,
10.0.2.16 40.112.190.240 38808 443,307428033,307438394,307438466,307438473,307438491,307438502,,,38808,0x7892,6,26,7,11,,10169,10195,,,,,,
52.182.141.63 10.0.2.16 443 39809,307471276,307476990,307477035,307477039,307477056,307477063,,,443,0x756d,6,108,4,7,,5690,5798,,,,,,
10.0.2.16 52.113.194.132 35228 443,307460219,307489904,307489976,307489981,307489999,307490007,,,35228,0x2043,6,1,5,8,,28869,28870,,,,,,
52.113.194.132 10.0.2.16 443 35228,307458677,307490255,307490306,307490309,307490327,307490336,,,443,0x6109,6,67,3,9,,30777,30844,,,,,,
52.232.209.85 10.0.2.16 443 53378,307647806,307657795,307657803,307657808,307657826,307657835,,,443,0x51a2,6,22,5,9,,9853,9875,,,,,,
10.0.2.16 52.232.209.85 53378 443,307648279,307658218,307658290,307658293,307658312,307658319,,,53378,0x63d7,6,41,3,7,,9862,9903,,,,,,
10.0.2.16 137.117.16.35 50602 443,307665031,307670071,307670142,307670146,307670164,307670172,,,50602,0x3de2,6,11,4,8,,4911,4922,,,,,,
137.117.16.35 10.0.2.16 443 50602,307664692,307670419,307670469,307670472,307670490,307670498,,,443,0x2ffe,6,15,3,8,,5712,5727,,,,,,
52.255.207.13 10.0.2.16 443 51890,307643077,307680099,307680106,307680108,307680126,307680132,,,443,0x69ed,6,5,2,6,,36542,36547,,,,,,
20.42.73.26 10.0.2.16 443 34112,307976220,307991487,307991560,307991569,307991588,307991599,,,443,0x2e6f,6,83,9,11,,15125,15208,,,,,,
23.102.169.166 10.0.2.16 443 42238,308142355,308149623,308149671,308149686,308149705,308149722,,,443,0x2e41,6,96,15,17,,7272,7368,,,,,,
10.0.2.16 52.113.194.132 36870 443,308159242,308178216,308178224,308178228,308178246,308178253,,,36870,0x4917,6,28,4,7,,18838,18866,,,,,,
104.46.162.224 10.0.2.16 443 37800,308186197,308192370,308192441,308192445,308192463,308192475,,,443,0x19c3,6,35,4,12,,6121,6156,,,,,,
10.0.2.16 40.112.190.240 43108 443,308311148,308325489,308325561,308325573,308325592,308325604,,,43108,0x45db,6,5,12,12,,14156,14161,,,,,,
40.112.190.240 10.0.2.16 443 43108,308310690,308325860,308325902,308325908,308325926,308325936,,,443,0x12b1,6,24,6,10,,14964,14988,,,,,,
40.112.190.240 10.0.2.16 443 43118,308315401,308328864,308328923,308328927,308328944,308328951,,,443,0x61e7,6,40,4,7,,13293,13333,,,,,,
10.0.2.16 40.112.190.240 43122 443,308320466,308333901,308333972,308333975,308333993,308333997,,,43122,0x6694,6,19,3,4,,13229,13248,,,,,,
40.112.190.240 10.0.2.16 443 43122,308320129,308334381,308334453,308334456,308334474,308334477,,,443,0x3202,6,34,3,3,,14055,14089,,,,,,
10.0.2.16 137.117.16.35 53940 443,308345096,308355046,308355091,308355097,308355115,308355125,,,53940,0x64a8,6,99,6,10,,9875,9974,,,,,,
52.113.194.132 10.0.2.16 443 45494,308364498,308370168,308370239,308370244,308370261,308370272,,,443,0x6023,6,93,5,11,,5602,5695,,,,,,
20.42.65.90 10.0.2.16 443 39050,308346989,308374472,308374543,308374547,308374565,308374573,,,443,0x6ff8,6,13,4,8,,27046,27059,,,,,,
52.165.180.242 10.0.2.16 443 50284,308377838,308383690,308383707,308383710,308383728,308383734,,,443,0x7c97,6,62,3,6,,5761,5823,,,,,,
10.0.2.16 20.189.173.13 48314 443,308489825,308494992,308495065,308495073,308495092,308495101,,,48314,0x46c6,6,29,8,9,,5065,5094,,,,,,
20.189.173.13 10.0.2.16 443 48314,308489481,308495373,308495400,308495404,308495422,308495431,,,443,0x6ad3,6,44,4,9,,5816,5860,,,,,,
13.69.239.72 10.0.2.16 443 60436,308521307,308535069,308535140,308535145,308535163,308535172,,,443,0x4b86,6,71,5,9,,13703,13774,,,,,,
52.113.194.132 10.0.2.16 443 47326,308512805,308545158,308545226,308545231,308545248,308545256,,,443,0x5d51,6,25,5,8,,32021,32046,,,,,,
52.255.207.13 10.0.2.16 443 49758,308510790,308551793,308551864,308551868,308551886,308551895,,,443,0x4cb9,6,29,4,9,,40535,40564,,,,,,
20.42.72.131 10.0.2.16 443 36088,308642228,308646020,308646077,308646085,308646103,308646115,,,443,0x326a,6,38,8,12,,3807,3845,,,,,,
10.0.2.16 52.255.207.13 45694 443,308634370,308657073,308657144,308657150,308657168,308657176,,,45694,0x3a17,6,80,6,8,,22454,22534,,,,,,
10.0.2.16 137.117.16.35 38416 443,308659659,308672320,308672324,308672329,308672347,308672356,,,38416,0x2c2c,6,23,5,9,,12512,12535,,,,,,
10.0.2.16 40.112.190.240 48224 443,308820403,308833643,308833715,308833721,308833739,308833748,,,48224,0x2db8,6,103,6,9,,13124,13227,,,,,,
40.112.190.240 10.0.2.16 443 48224,308820020,308834033,308834043,308834049,308834067,308834078,,,443,0x231d,6,1,6,11,,13916,13917,,,,,,
10.0.2.16 52.255.207.13 37654 443,308832568,308883475,308883523,308883530,308883548,308883559,,,37654,0x7bf7,6,58,7,11,,50487,50545,,,,,,
10.0.2.16 52.113.194.132 47984 443,308848834,308884732,308884803,308884807,308884825,308884833,,,47984,0x2496,6,3,4,8,,35587,35590,,,,,,
52.255.207.13 10.0.2.16 443 37654,308837154,308885059,308885128,308885133,308885150,308885161,,,443,0x10d5,6,55,5,11,,47526,47581,,,,,,
137.117.16.35 10.0.2.16 443 45958,308889016,308908562,308908634,308908638,308908656,308908665,,,443,0x5d7d,6,52,4,9,,19002,19054,,,,,,
13.89.179.9 10.0.2.16 443 51040,308930161,308953009,308953080,308953085,308953103,308953112,,,443,0x4ec7,6,56,5,9,,22548,22604,,,,,,
51.105.71.137 10.0.2.16 443 57682,308964198,308970518,308970590,308970594,308970612,308970621,,,443,0x67d7,6,60,4,9,,6177,6237,,,,,,
10.0.2.16 13.69.109.130 56854 443,309006920,309011646,309011717,309011722,309011740,309011747,,,56854,0x29ec,6,30,5,7,,4643,4673,,,,,,
10.0.2.16 23.102.169.166 44388 443,309109815,309120856,309120927,309120932,309120950,309120957,,,44388,0x75ee,6,29,5,7,,10918,10947,,,,,,
23.102.169.166 10.0.2.16 443 44372,309105878,309121497,309121568,309121573,309121591,309121599,,,443,0x1f20,6,24,5,8,,15484,15508,,,,,,
20.50.80.209 10.0.2.16 443 41360,309124249,309132720,309132791,309132795,309132813,309132820,,,443,0x6351,6,28,4,7,,8271,8299,,,,,,
23.102.169.166 10.0.2.16 443 44370,309115066,309136407,309136440,309136445,309136463,309136472,,,443,0x4e12,6,25,5,9,,21038,21063,,,,,,
52.113.194.132 10.0.2.16 443 48828,309129610,309153067,309153140,309153145,309153162,309153169,,,443,0x2f51,6,42,5,7,,23055,23097,,,,,,
10.0.2.16 52.113.194.132 48828 443,309130406,309154664,309154735,309154739,309154756,309154763,,,48828,0x563f,6,23,4,7,,23891,23914,,,,,,
10.0.2.16 137.117.16.35 40580 443,309164494,309183076,309183149,309183160,309183180,309183190,,,40580,0x5b18,6,15,11,10,,18292,18307,,,,,,
104.46.162.226 10.0.2.16 443 49070,309279547,309285753,309285765,309285770,309285787,309285798,,,443,0x219f,6,8,5,11,,6130,6138,,,,,,
10.0.2.16 20.189.173.14 50862 443,309354736,309359762,309359795,309359801,309359820,309359833,,,50862,0x2bee,6,81,6,13,,4966,5047,,,,,,
20.189.173.14 10.0.2.16 443 50862,309355938,309360538,309360609,309360616,309360634,309360645,,,443,0x7aeb,6,95,7,11,,4497,4592,,,,,,
10.0.2.16 40.112.190.240 51122 443,309338657,309374452,309374523,309374528,309374546,309374555,,,51122,0x512d,6,25,5,9,,35432,35457,,,,,,
40.112.190.240 10.0.2.16 443 51122,309337042,309374948,309375009,309375013,309375031,309375040,,,443,0x21b9,6,98,4,9,,37674,37772,,,,,,
20.189.173.14 10.0.2.16 443 55694,309368308,309383358,309383377,309383381,309383399,309383404,,,443,0x62a2,6,23,4,5,,14885,14908,,,,,,
52.178.17.3 10.0.2.16 443 40462,309481338,309496642,309496704,309496709,309496727,309496734,,,443,0x679f,6,34,5,7,,15185,15219,,,,,,
40.112.190.240 10.0.2.16 443 49156,309508795,309521589,309521659,309521662,309521680,309521685,,,443,0x7c1a,6,107,3,5,,12619,12726,,,,,,
20.189.173.10 10.0.2.16 443 38366,309524277,309529531,309529553,309529558,309529576,309529584,,,443,0x578b,6,35,5,8,,5214,5249,,,,,,
10.0.2.16 20.189.173.10 38366 443,309524641,309529967,309530038,309530041,309530059,309530066,,,38366,0x6ef2,6,110,3,7,,5223,5333,,,,,,
137.117.16.35 10.0.2.16 443 48354,309547839,309567550,309567571,309567580,309567598,309567609,,,443,0x2583,6,17,9,11,,19464,19481,,,,,,
52.113.207.7 10.0.2.16 443 57303,309750562,309757990,309758055,309758065,309758083,309758096,,,443,0x6d34,6,61,10,13,,7427,7488,,,,,,
10.0.2.16 52.113.207.7 57303 443,309750899,309758380,309758394,309758399,309758417,309758429,,,57303,0x1b78,6,19,5,12,,7412,7431,,,,,,
23.102.169.166 10.0.2.16 443 49264,309763060,309790297,309790354,309790363,309790382,309790392,,,443,0x424f,6,71,9,10,,26885,26956,,,,,,
137.117.16.35 10.0.2.16 443 50576,309797566,309815040,309815112,309815117,309815135,309815146,,,443,0x4e2b,6,79,5,11,,17220,17299,,,,,,
10.0.2.16 137.117.16.35 50576 443,309798035,309816188,309816237,309816244,309816262,309816272,,,50576,0x5833,6,16,7,10,,17983,17999,,,,,,
20.189.173.12 10.0.2.16 443 60424,309908488,309925355,309925426,309925432,309925449,309925457,,,443,0x3ca4,6,75,6,8,,16535,16610,,,,,,
10.0.2.16 20.189.173.9 46572 443,310015812,310021111,310021125,310021130,310021148,310021155,,,46572,0x14b8,6,90,5,7,,5296,5386,,,,,,
10.0.2.16 52.113.194.132 43096 443,310097447,310102836,310102899,310102903,310102921,310102931,,,43096,0x6e02,6,27,4,10,,5372,5399,,,,,,
10.0.2.16 138.91.230.148 55585 443,310157681,310162573,310162645,310162654,310162673,310162683,,,55585,0x431c,6,92,9,10,,4836,4928,,,,,,
10.0.2.16 20.189.173.1 49839 443,310174517,310179144,310179156,310179160,310179178,310179188,,,49839,0x2492,6,109,4,10,,4612,4721,,,,,,
52.178.17.3 10.0.2.16 443 58356,310181318,310186867,310186923,310186927,310186945,310186954,,,443,0x2269,6,105,4,9,,5547,5652,,,,,,
137.117.16.35 10.0.2.16 443 38312,310364919,310370450,310370485,310370490,310370507,310370517,,,443,0x45c3,6,93,5,10,,5448,5541,,,,,,
20.50.73.9 10.0.2.16 443 58120,310381474,310398825,310398897,310398902,310398920,310398928,,,443,0x4608,6,33,5,8,,17156,17189,,,,,,
10.0.2.16 20.50.73.9 47574 443,310408309,310413819,310413890,310413893,310413911,310413917,,,47574,0x7730,6,22,3,6,,5422,5444,,,,,,
10.0.2.16 40.74.98.195 33632 443,310503748,310510099,310510172,310510183,310510202,310510213,,,33632,0x4f0b,6,51,11,11,,6214,6265,,,,,,
40.74.98.195 10.0.2.16 443 33632,310503432,310510442,310510513,310510519,310510537,310510546,,,443,0x4b31,6,103,6,9,,6941,7044,,,,,,
23.96.94.139 10.0.2.16 443 37572,310497136,310515043,310515093,310515100,310515117,310515127,,,443,0x6846,6,82,7,10,,17707,17789,,,,,,
52.255.207.13 10.0.2.16 443 58532,310501568,310530640,310530711,310530714,310530732,310530739,,,443,0x78a7,6,69,3,7,,28701,28770,,,,,,
10.0.2.16 137.117.16.35 45174 443,310533008,310544380,310544451,310544457,310544475,310544484,,,45174,0x7831,6,92,6,9,,11231,11323,,,,,,
20.189.173.6 10.0.2.16 443 60262,310535696,310549482,310549510,310549513,310549531,310549538,,,443,0x10d2,6,26,3,7,,13670,13696,,,,,,
10.0.2.16 20.189.173.6 60262 443,310534905,310549920,310549991,310549994,310550012,310550020,,,60262,0x29bf,6,64,3,8,,14834,14898,,,,,,
10.0.2.16 23.102.169.166 60104 443,310749958,310765878,310765950,310765955,310765973,310765981,,,60104,0x1eff,6,95,5,8,,15684,15779,,,,,,
52.113.194.132 10.0.2.16 443 47976,310763093,310788514,310788588,310788598,310788618,310788628,,,443,0x17ed,6,28,10,10,,25023,25051,,,,,,
137.117.16.35 10.0.2.16 443 46442,310758519,310800830,310800901,310800909,310800926,310800935,,,443,0x470e,6,2,8,9,,41682,41684,,,,,,
10.0.2.16 137.117.16.35 46442 443,310758935,310801161,310801232,310801236,310801254,310801260,,,46442,0x2d7d,6,55,4,6,,41653,41708,,,,,,
10.0.2.16 20.189.173.14 60128 443,310818498,310827149,310827222,310827229,310827247,310827259,,,60128,0x6456,6,6,7,12,,8485,8491,,,,,,
20.189.173.14 10.0.2.16 443 60128,310818179,310827710,310827715,310827720,310827739,310827745,,,443,0x6f6b,6,37,5,6,,9493,9530,,,,,,
10.0.2.16 52.113.194.132 49112 443,310943266,310948806,310948877,310948882,310948900,310948907,,,49112,0x3ede,6,40,5,7,,5449,5489,,,,,,
10.0.2.16 23.102.169.166 49874 443,311002429,311011094,311011165,311011174,311011192,311011206,,,49874,0x2a74,6,25,9,14,,8578,8603,,,,,,
23.102.169.166 10.0.2.16 443 49874,311001799,311011589,311011660,311011665,311011683,311011693,,,443,0x1bad,6,26,5,10,,9617,9643,,,,,,
40.70.161.102 10.0.2.16 443 35640,311020164,311025980,311026024,311026028,311026047,311026057,,,443,0x6649,6,90,4,10,,5748,5838,,,,,,
20.189.173.7 10.0.2.16 443 36519,311029135,311035307,311035364,311035368,311035386,311035393,,,443,0x6716,6,28,4,7,,6121,6149,,,,,,
52.178.17.3 10.0.2.16 443 54394,311007193,311043980,311044052,311044057,311044075,311044084,,,443,0x6740,6,1,5,9,,36285,36286,,,,,,
20.189.173.7 10.0.2.16 443 37773,311208729,311214770,311214796,311214801,311214819,311214830,,,443,0x7cfe,6,28,5,11,,5994,6022,,,,,,
51.104.15.252 10.0.2.16 443 40556,311203734,311222683,311222700,311222705,311222723,311222731,,,443,0x1e42,6,0,5,8,,18440,18440,,,,,,
137.117.16.35 10.0.2.16 443 47314,311246311,311262508,311262581,311262585,311262603,311262613,,,443,0x201f,6,67,4,10,,15860,15927,,,,,,
10.0.2.16 137.117.16.35 47314 443,311246747,311263944,311264016,311264021,311264039,311264048,,,47314,0x2ab3,6,14,5,9,,16893,16907,,,,,,
52.255.207.13 10.0.2.16 443 52224,311370571,311380832,311380903,311380909,311380927,311380939,,,443,0x5691,6,15,6,12,,10130,10145,,,,,,
23.96.94.139 10.0.2.16 443 40468,311376586,311395190,311395257,311395263,311395280,311395293,,,443,0x6aea,6,78,6,13,,18358,18436,,,,,,
52.255.207.13 10.0.2.16 443 52216,311375136,311396640,311396711,311396715,311396733,311396740,,,443,0x5fbc,6,99,4,7,,21231,21330,,,,,,
52.113.207.5 10.0.2.16 443 40377,311405157,311413036,311413109,311413114,311413132,311413141,,,443,0x1f93,6,81,5,9,,7771,7852,,,,,,
52.113.194.132 10.0.2.16 443 59716,311408795,311424565,311424636,311424640,311424658,311424667,,,443,0x7caf,6,11,4,9,,15562,15573,,,,,,
137.117.16.35 10.0.2.16 443 51244,311513481,311530620,311530674,311530679,311530697,311530706,,,443,0x48e6,6,16,5,9,,16918,16934,,,,,,
10.0.2.16 137.117.16.35 51244 443,311513920,311531403,311531474,311531481,311531498,311531507,,,51244,0x6e0e,6,3,7,9,,17255,17258,,,,,,
52.178.17.2 10.0.2.16 443 40574,311656357,311669283,311669354,311669359,311669377,311669387,,,443,0x6728,6,11,5,10,,12763,12774,,,,,,
104.46.162.224 10.0.2.16 443 48501,311661076,311673242,311673313,311673317,311673335,311673341,,,443,0x5f55,6,65,4,6,,12053,12118,,,,,,
10.0.2.16 23.102.169.166 59788 443,311605457,311686059,311686108,311686115,311686133,311686140,,,59788,0x3098,6,18,7,7,,79686,79704,,,,,,
137.117.16.35 10.0.2.16 443 48322,311696317,311712867,311712912,311712917,311712935,311712944,,,443,0x4681,6,21,5,9,,16300,16321,,,,,,
40.112.190.240 10.0.2.16 443 33070,311902560,311916424,311916497,311916518,311916540,311916560,,,443,0x72f1,6,24,21,20,,13701,13725,,,,,,
10.0.2.16 23.102.169.166 57392 443,311905399,311919335,311919389,311919393,311919410,311919419,,,57392,0x22bf,6,19,4,9,,13825,13844,,,,,,
20.50.201.195 10.0.2.16 443 44176,311922475,311931128,311931198,311931202,311931220,311931230,,,443,0x763f,6,22,4,10,,8602,8624,,,,,,
52.177.138.113 10.0.2.16 443 40832,311937129,311943917,311943987,311943991,311944008,311944019,,,443,0x6655,6,48,4,11,,6701,6749,,,,,,
10.0.2.16 52.177.138.113 40832 443,311937491,311944299,311944319,311944324,311944342,311944350,,,40832,0x10d3,6,38,5,8,,6725,6763,,,,,,
10.0.2.16 40.112.190.240 33058 443,311913271,311948101,311948135,311948139,311948157,311948164,,,33058,0x5fe1,6,5,4,7,,34428,34433,,,,,,
137.117.16.35 10.0.2.16 443 49448,311959755,311968419,311968490,311968494,311968512,311968520,,,443,0x72f6,6,93,4,8,,8513,8606,,,,,,
10.0.2.16 137.117.16.35 49448 443,311960129,311969096,311969131,311969135,311969153,311969159,,,49448,0x7346,6,59,4,6,,8851,8910,,,,,,
13.69.116.104 10.0.2.16 443 47158,311993993,311998990,311999061,311999067,311999085,311999093,,,443,0x553d,6,88,6,8,,4846,4934,,,,,,
40.79.141.152 10.0.2.16 443 38104,312053045,312059560,312059572,312059577,312059595,312059603,,,443,0x189e,6,48,5,8,,6419,6467,,,,,,
52.113.194.132 10.0.2.16 443 48708,312187201,312192309,312192324,312192344,312192364,312192384,,,443,0x4297,6,116,20,20,,5058,5174,,,,,,
10.0.2.16 23.102.169.166 40986 443,312204952,312247142,312247213,312247218,312247236,312247246,,,40986,0x768a,6,44,5,10,,41603,41647,,,,,,
