Flow ID,Min Packet Length,Max Packet Length,Packet Length Total,Min differential Packet Length,Max differential Packet Length,IAT min,IAT max,IAT Range,Flow Duration,Packet Length Range,First4Sum,Last4Sum,Label
10.0.2.16 31.13.80.48 35942 443 6,40,82,428,3,42,580,100000,99420,246782,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 52992 6,40,81,395,0,41,196,100000,99804,238268,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 35408 5222 6,40,82,393,0,42,0,100000,100000,322267,42,205,188,messaging_apps
31.13.80.48 10.0.2.16 5222 51484 6,40,81,478,0,41,0,100000,100000,412000,41,160,318,messaging_apps
10.0.2.16 31.13.80.48 39462 443 6,40,82,428,3,42,839,100000,99161,289541,42,205,223,messaging_apps
31.13.80.48 10.0.2.16 443 43030 6,40,281,678,0,204,4000,100000,96000,428000,241,438,240,messaging_apps
10.0.2.16 31.13.80.48 53318 5222 6,40,82,393,0,42,763,100000,99237,345533,42,205,188,messaging_apps
31.13.80.48 10.0.2.16 5222 60532 6,40,81,395,0,41,0,100000,100000,220000,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 43388 443 6,40,82,393,0,42,0,100000,100000,339713,42,205,188,messaging_apps
31.13.80.48 10.0.2.16 5222 48900 6,40,281,639,0,204,0,100000,100000,308000,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 37946 5222 6,40,94,457,3,54,229,100000,99771,212593,54,217,240,messaging_apps
31.13.80.48 10.0.2.16 443 41176 6,40,81,395,0,41,0,100000,100000,244000,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 47712 5222 6,40,82,428,3,42,497,100000,99503,240906,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 32974 443 6,40,82,404,0,42,586,100000,99414,511774,42,205,199,messaging_apps
31.13.80.48 10.0.2.16 5222 50760 6,40,81,395,0,41,371,100000,99629,250348,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 52716 6,40,81,395,0,41,490,100000,99510,228979,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 42750 5222 6,40,82,428,3,42,498,100000,99502,209343,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 58618 443 6,40,82,428,3,42,485,100000,99515,209648,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 58618 6,40,165,486,0,125,286,100802,100516,208296,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 40152 6,40,81,395,0,41,245,100000,99755,240680,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 58794 6,40,81,395,0,41,325,100000,99675,264335,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 52028 5222 6,40,82,428,3,42,676,100000,99324,260970,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 40542 443 6,40,123,469,3,83,510,100000,99490,230136,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 39070 6,40,81,395,0,41,254,100000,99746,244060,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 56124 5222 6,40,123,469,3,83,349,100000,99651,247533,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 43914 443 6,40,82,428,3,42,559,100000,99441,228484,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 54066 443 6,40,82,428,3,42,535,100000,99465,290830,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 34378 5222 6,40,123,469,3,83,545,100000,99455,231541,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 34378 6,40,81,395,0,41,278,100561,100283,230540,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 44562 6,40,81,398,0,41,444,256159,255715,443450,41,197,201,messaging_apps
10.0.2.16 31.13.80.48 33088 5222 6,40,123,469,3,83,433,272973,272540,401401,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 59908 5222 6,40,123,469,3,80,428,100000,99572,273778,83,188,281,messaging_apps
31.13.80.48 10.0.2.16 443 40812 6,40,281,598,0,241,308,100000,99692,203101,241,160,438,messaging_apps
10.0.2.16 31.13.80.48 50128 443 6,40,123,469,3,83,608,271560,270952,423126,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 35018 6,40,165,486,0,125,243,100000,99757,216562,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 44632 443 6,40,123,469,3,83,315,100000,99685,238977,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 44632 6,40,81,395,0,41,197,100514,100317,238454,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 47090 443 6,40,82,428,3,42,838,100000,99162,279981,42,205,223,messaging_apps
31.13.80.48 10.0.2.16 5222 47470 6,40,81,395,0,41,280,100000,99720,222605,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 50424 6,40,81,395,0,41,220,100000,99780,228238,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 47494 5222 6,40,193,519,0,150,384,100000,99616,260483,153,316,203,messaging_apps
31.13.80.48 10.0.2.16 443 52490 6,40,281,639,0,204,85,283571,283486,458460,241,438,201,messaging_apps
31.13.80.48 10.0.2.16 5222 56112 6,40,281,639,0,204,260,100000,99740,335412,241,438,201,messaging_apps
31.13.80.48 10.0.2.16 5222 54804 6,40,81,395,0,41,391,254096,253705,417554,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 38578 5222 6,40,123,469,3,83,154,294762,294608,417955,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 38578 6,40,81,395,0,41,140,295248,295108,417496,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 37984 6,40,81,395,0,41,341,100000,99659,242406,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 47582 6,40,81,398,0,41,280,100000,99720,255087,41,197,201,messaging_apps
10.0.2.16 31.13.80.48 52596 5222 6,40,123,469,3,83,414,100000,99586,239374,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 54098 6,40,81,395,0,41,230,253666,253436,397304,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 40150 6,40,81,395,0,41,196,274730,274534,398067,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 49946 5222 6,40,82,428,3,42,479,100000,99521,257429,42,205,223,messaging_apps
31.13.80.48 10.0.2.16 443 39952 6,40,318,639,0,278,251,268977,268726,438370,278,438,201,messaging_apps
10.0.2.16 31.13.80.48 60562 443 6,40,123,469,3,83,356,271860,271504,441426,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 47656 6,40,81,395,0,41,214,100000,99786,235935,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 38756 6,40,165,486,0,125,851,100000,99149,251106,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 443 60278 6,40,81,395,0,41,120,100000,99880,230937,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 36574 6,40,81,395,0,41,296,100000,99704,243610,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 52966 6,40,281,723,0,204,258,440444,440186,658862,241,438,285,messaging_apps
10.0.2.16 31.13.80.48 52966 443 6,40,82,393,0,42,504,439984,439480,658380,42,205,188,messaging_apps
10.0.2.16 31.13.80.48 49764 5222 6,40,82,428,3,42,440,100000,99560,239984,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 48176 443 6,40,123,469,3,83,334,100000,99666,239676,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 34276 443 6,40,82,428,3,42,237,100000,99763,208178,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 59466 5222 6,40,123,469,3,83,353,100000,99647,251545,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 48882 5222 6,40,123,469,3,83,518,100000,99482,250312,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 34840 5222 6,40,82,393,0,42,461,100000,99539,276502,42,205,188,messaging_apps
31.13.80.48 10.0.2.16 5222 48580 6,40,165,482,0,125,219,446088,445869,609591,125,322,160,messaging_apps
10.0.2.16 31.13.80.48 48580 5222 6,40,82,428,3,42,381,445652,445271,609341,42,205,223,messaging_apps
10.0.2.16 31.13.80.48 53432 5222 6,40,82,428,3,42,204,100000,99796,245652,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 47966 6,40,81,395,0,41,152,200000,199848,323879,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 55414 443 6,40,75,386,0,35,443,100000,99557,316728,35,185,201,messaging_apps
31.13.80.48 10.0.2.16 443 35946 6,40,314,756,0,237,274,100000,99726,285355,274,471,285,messaging_apps
31.13.80.48 10.0.2.16 443 37020 6,40,81,398,0,41,210,100000,99790,253306,41,197,201,messaging_apps
10.0.2.16 31.13.80.48 37178 5222 6,40,82,428,3,42,362,100000,99638,225495,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 5222 38494 6,40,165,486,0,125,270,100000,99730,252006,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 43554 6,40,281,639,0,204,286,284649,284363,685251,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 43554 5222 6,40,75,386,0,35,298,284133,283835,684678,35,185,201,messaging_apps
31.13.80.48 10.0.2.16 5222 52182 6,40,81,395,0,41,408,271114,270706,428799,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 38820 6,40,318,639,0,278,156,269228,269072,591305,278,438,201,messaging_apps
31.13.80.48 10.0.2.16 5222 58076 6,40,81,395,0,41,272,253531,253259,391092,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 39546 443 6,40,75,386,0,35,362,100000,99638,283172,35,185,201,messaging_apps
10.0.2.16 31.13.80.48 60972 5222 6,40,123,469,3,83,496,100000,99504,243207,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 60972 6,40,81,395,0,41,319,100984,100665,242748,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 51760 5222 6,40,82,428,3,42,351,100000,99649,251486,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 58516 6,40,81,395,0,41,224,414727,414503,562023,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 40026 6,40,165,486,0,125,186,100000,99814,214727,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 60760 5222 6,40,123,469,3,80,348,100000,99652,256655,83,188,281,messaging_apps
10.0.2.16 31.13.80.48 45718 443 6,40,123,469,3,80,551,100000,99449,289721,83,188,281,messaging_apps
31.13.80.48 10.0.2.16 443 49036 6,40,81,395,0,41,249,100000,99751,235483,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 53476 6,40,235,639,0,158,158,254334,254176,321090,195,438,201,messaging_apps
31.13.80.48 10.0.2.16 443 51134 6,40,81,395,0,41,139,100000,99861,227321,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 59812 6,40,81,395,0,41,195,100000,99805,221317,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 41888 5222 6,40,123,469,3,83,349,100000,99651,228202,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 33908 6,40,165,486,0,125,417,100000,99583,260115,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 59244 6,40,165,486,0,125,276,100000,99724,215608,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 35364 6,40,165,486,0,125,185,100000,99815,207479,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 33182 5222 6,40,123,469,3,83,553,100000,99447,257814,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 53114 443 6,40,75,386,0,35,509,100000,99491,337636,35,185,201,messaging_apps
31.13.80.48 10.0.2.16 5222 42500 6,40,281,712,0,241,249,100000,99751,140447,241,274,438,messaging_apps
10.0.2.16 31.13.80.48 42500 5222 6,40,193,516,0,150,376,101132,100756,140443,153,316,200,messaging_apps
31.13.80.48 10.0.2.16 5222 51108 6,40,81,395,0,41,203,100000,99797,243060,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 35132 6,40,165,486,0,125,522,100000,99478,260692,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 59976 443 6,40,82,428,3,42,358,100000,99642,240288,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 46566 6,40,81,395,0,41,202,100000,99798,239506,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 60176 443 6,40,82,428,3,42,217,100000,99783,206860,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 60176 6,40,165,486,0,125,118,100579,100461,206439,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 60380 5222 6,40,123,469,3,83,368,100000,99632,235132,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 42252 443 6,40,75,386,0,35,244,100000,99756,269147,35,185,201,messaging_apps
10.0.2.16 31.13.80.48 56202 443 6,40,75,386,0,35,1081,100000,98919,316119,35,185,201,messaging_apps
10.0.2.16 31.13.80.48 38908 443 6,40,193,561,0,150,378,100000,99622,211520,153,356,205,messaging_apps
10.0.2.16 31.13.80.48 43332 443 6,40,123,469,3,83,376,100000,99624,266154,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 52452 6,40,281,712,0,241,172,100000,99828,139669,241,274,438,messaging_apps
10.0.2.16 31.13.80.48 52452 5222 6,40,193,516,0,150,233,100253,100020,139701,153,316,200,messaging_apps
31.13.80.48 10.0.2.16 443 35308 6,40,281,712,0,241,174,100000,99826,250073,241,515,197,messaging_apps
31.13.80.48 10.0.2.16 443 55690 6,40,318,639,0,278,550,100000,99450,275960,278,438,201,messaging_apps
10.0.2.16 31.13.80.48 37446 5222 6,40,82,428,3,42,344,100000,99656,250381,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 5222 34748 6,40,165,486,0,125,197,100000,99803,209072,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 443 60364 6,40,318,639,0,278,215,272869,272654,601324,278,438,201,messaging_apps
10.0.2.16 31.13.80.48 45796 5222 6,40,123,469,3,83,494,257546,257052,401080,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 34920 443 6,40,82,393,0,42,156,254614,254458,429404,42,205,188,messaging_apps
10.0.2.16 31.13.80.48 47054 443 6,40,123,469,3,83,304,100000,99696,225954,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 59174 6,40,281,723,0,204,231,470063,469832,627160,241,438,285,messaging_apps
31.13.80.48 10.0.2.16 443 58328 6,40,165,486,0,125,247,100000,99753,270063,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 35842 6,40,165,515,0,125,245,100000,99755,274323,125,355,160,messaging_apps
31.13.80.48 10.0.2.16 5222 45794 6,40,281,639,0,204,330,100000,99670,273699,241,438,201,messaging_apps
31.13.80.48 10.0.2.16 443 32830 6,40,81,395,0,41,217,100000,99783,259971,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 39940 6,40,318,723,0,278,255,100000,99745,257472,278,563,160,messaging_apps
31.13.80.48 10.0.2.16 443 51244 6,40,81,395,0,41,338,100000,99662,257317,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 51790 6,40,281,639,0,204,297,100000,99703,340448,241,438,201,messaging_apps
31.13.80.48 10.0.2.16 5222 33990 6,40,81,395,0,41,236,100000,99764,266488,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 53568 5222 6,40,82,393,0,42,506,100000,99494,324080,42,205,188,messaging_apps
10.0.2.16 31.13.80.48 33176 443 6,40,123,469,3,83,440,100000,99560,233142,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 33176 6,40,81,395,0,41,214,100544,100330,232623,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 57952 5222 6,40,75,386,0,35,421,100000,99579,343568,35,185,201,messaging_apps
31.13.80.48 10.0.2.16 443 51682 6,40,81,395,0,41,258,100000,99742,237710,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 49726 5222 6,40,82,393,0,42,784,100000,99216,286869,42,205,188,messaging_apps
31.13.80.48 10.0.2.16 443 58154 6,40,165,486,0,125,188,100000,99812,214223,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 51194 6,40,81,395,0,41,247,100000,99753,240224,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 48258 5222 6,40,82,428,3,42,221,100000,99779,207010,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 5222 42050 6,40,318,723,0,278,306,100969,100663,271714,278,563,160,messaging_apps
10.0.2.16 31.13.80.48 42050 5222 6,40,82,428,3,42,485,100000,99515,271403,42,205,223,messaging_apps
31.13.80.48 10.0.2.16 443 38514 6,40,165,486,0,125,202,100000,99798,209154,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 443 44792 6,40,81,395,0,41,191,100000,99809,225089,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 51186 443 6,40,123,469,3,83,398,100000,99602,240335,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 37740 6,40,81,398,0,41,147,100573,100426,253949,41,197,201,messaging_apps
10.0.2.16 31.13.80.48 37740 5222 6,40,123,469,3,80,232,100000,99768,253638,83,188,281,messaging_apps
31.13.80.48 10.0.2.16 5222 56594 6,40,81,395,0,41,249,100000,99751,237786,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 59458 443 6,40,75,386,0,35,197,100000,99803,286261,35,185,201,messaging_apps
10.0.2.16 31.13.80.48 56722 5222 6,40,75,386,0,35,1339,274581,273242,503150,35,185,201,messaging_apps
31.13.80.48 10.0.2.16 443 47616 6,40,81,395,0,41,198,271343,271145,414331,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 34524 6,40,281,639,0,204,166,100000,99834,267622,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 47004 5222 6,40,82,428,3,42,534,100000,99466,287657,42,205,223,messaging_apps
10.0.2.16 31.13.80.48 41924 443 6,40,123,469,3,83,526,100000,99474,248409,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 51044 6,40,165,486,0,125,321,100000,99679,247108,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 443 44352 6,40,165,486,0,125,275,100000,99725,219411,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 33448 5222 6,40,123,469,3,83,457,100000,99543,239917,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 52880 6,40,81,395,0,41,227,100000,99773,236894,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 57334 6,40,81,395,0,41,252,100000,99748,236481,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 39776 6,40,81,395,0,41,222,253345,253123,407301,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 52410 6,40,81,395,0,41,178,271181,271003,398080,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 33596 5222 6,40,82,428,3,42,387,100000,99613,216566,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 37032 6,40,314,672,0,237,305,273805,273500,666147,274,471,201,messaging_apps
31.13.80.48 10.0.2.16 443 58034 6,40,81,395,0,41,422,272963,272541,418309,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 44654 6,40,281,639,0,204,143,100000,99857,321363,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 36106 443 6,40,123,469,3,80,260,100000,99740,266946,83,188,281,messaging_apps
10.0.2.16 31.13.80.48 45820 5222 6,40,82,428,3,42,441,100000,99559,236896,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 44722 5222 6,40,82,428,3,42,381,100000,99619,213630,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 57282 6,40,81,395,0,41,261,100000,99739,236647,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 54452 443 6,40,123,469,3,83,344,100000,99656,238893,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 59520 6,40,81,395,0,41,172,100000,99828,236587,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 53016 5222 6,40,123,469,3,83,264,100000,99736,222902,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 34238 5222 6,40,82,428,3,42,398,100000,99602,226942,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 5222 34238 6,40,165,486,0,125,291,100425,100134,224659,125,285,201,messaging_apps
31.13.80.48 10.0.2.16 5222 42886 6,40,81,395,0,41,290,100000,99710,259213,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 33216 443 6,40,123,469,3,83,214,100282,100068,255684,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 33216 6,40,81,395,0,41,263,100558,100295,255140,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 42100 443 6,40,123,448,0,83,435,100000,99565,421174,83,246,202,messaging_apps
10.0.2.16 31.13.80.48 49916 5222 6,40,123,469,3,83,434,100000,99566,238630,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 49916 6,40,81,395,0,41,309,100873,100564,237684,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 5222 56736 6,40,314,756,0,237,273,100000,99727,308014,274,471,285,messaging_apps
31.13.80.48 10.0.2.16 443 47252 6,40,281,639,0,204,173,100000,99827,296223,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 49708 443 6,40,193,519,0,150,427,100000,99573,263322,153,356,163,messaging_apps
10.0.2.16 31.13.80.48 48676 443 6,40,123,469,3,83,316,100000,99684,238310,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 48676 6,40,81,395,0,41,186,101298,101112,237663,41,160,235,messaging_apps
31.13.80.48 10.0.2.16 443 40592 6,40,281,639,0,204,174,100000,99826,323110,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 37282 5222 6,40,82,428,3,42,336,100000,99664,252354,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 50430 5222 6,40,123,469,3,83,270,100000,99730,221945,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 443 59078 6,40,165,486,0,125,161,100000,99839,205283,125,285,201,messaging_apps
10.0.2.16 31.13.80.48 47496 443 6,40,123,469,3,83,383,100000,99617,240307,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 59626 5222 6,40,82,390,0,42,595,100000,99405,338940,42,163,227,messaging_apps
10.0.2.16 31.13.80.48 33128 5222 6,40,82,428,3,42,441,100000,99559,252145,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 43258 6,40,281,639,0,204,663,256021,255358,628475,241,438,201,messaging_apps
10.0.2.16 31.13.80.48 54032 5222 6,40,123,469,3,83,352,278741,278389,410260,83,223,246,messaging_apps
31.13.80.48 10.0.2.16 5222 54032 6,40,81,395,0,41,241,279181,278940,409461,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 44676 443 6,40,123,469,3,83,356,100000,99644,252909,83,223,246,messaging_apps
10.0.2.16 31.13.80.48 37318 443 6,40,82,393,0,42,551,100000,99449,305226,42,205,188,messaging_apps
10.0.2.16 31.13.80.48 39112 443 6,40,82,428,3,42,358,100000,99642,248378,42,208,220,messaging_apps
10.0.2.16 31.13.80.48 39946 5222 6,40,82,428,3,42,406,100000,99594,246051,42,208,220,messaging_apps
31.13.80.48 10.0.2.16 443 41524 6,40,81,395,0,41,286,100000,99714,240817,41,160,235,messaging_apps
10.0.2.16 31.13.80.48 33330 443 6,40,75,386,0,35,368,100000,99632,326345,35,185,201,messaging_apps
